 ****************** Start US v. 1.94 at 2014-11-25 22:45:33 ******************
 
 APS: DLSR H7BA 60 pm, Nb=48, coupling 100%, LS-337, M. Borland, 10/01/2013
 energy   6.000 GeV   current 200.0 mA   sige   0.0010000
 sigx    0.0074  mm   sigy   0.0109 mm   sigx1  0.0057 mr   sigy1  0.0038 mr
 period   2.700  cm   N          86      Kx      0.000      Ky      2.282
 emin    1000.0  eV   emax  50000.0 eV   ne      10000
 d       30.000   m   xpc     0.000 mm   ypc     0.000 mm
 xps      0.000  mm   yps     0.000 mm   nxp         0      nyp         0
 mode         2       method      4      iharm       0   
 nphi        20       nalpha     40      calpha2   2.0
 nomega      64       comega    8.0      nsigma      4
 
 e1      3513.5  eV   l1      3.529  A
 ptot    8666.6   W   pd      239.5  W/mm^2
 
 
 Irradiance for   0.000 mm,  0.000 mm  @  30.000 m (ph/s/mm^2/0.1%bw):
 Integrated flux  density  7.430E+16 ph/s/mm^2
 Integrated power density      168.2 W/mm^2
 Contributing harmonics    1 to   14
 
 Energy(eV)   Irradiance          p1      p2      p3      p4
  25970.400   0.000000E+00     0.000   0.000   0.000   0.000
  25975.300   0.000000E+00     0.000   0.000   0.000   0.000
  25980.200   0.000000E+00     0.000   0.000   0.000   0.000
  25985.100   0.000000E+00     0.000   0.000   0.000   0.000
  25990.000   0.000000E+00     0.000   0.000   0.000   0.000
  25994.900   0.000000E+00     0.000   0.000   0.000   0.000
  25999.800   0.000000E+00     0.000   0.000   0.000   0.000
  26004.700   0.000000E+00     0.000   0.000   0.000   0.000
  26009.600   0.000000E+00     0.000   0.000   0.000   0.000
  26014.500   0.000000E+00     0.000   0.000   0.000   0.000
  26019.400   0.000000E+00     0.000   0.000   0.000   0.000
  26024.300   0.000000E+00     0.000   0.000   0.000   0.000
  26029.200   0.000000E+00     0.000   0.000   0.000   0.000
  26034.100   0.000000E+00     0.000   0.000   0.000   0.000
  26039.000   0.000000E+00     0.000   0.000   0.000   0.000
  26043.900   0.000000E+00     0.000   0.000   0.000   0.000
  26048.800   0.000000E+00     0.000   0.000   0.000   0.000
  26053.700   0.000000E+00     0.000   0.000   0.000   0.000
  26058.600   0.000000E+00     0.000   0.000   0.000   0.000
  26063.500   0.000000E+00     0.000   0.000   0.000   0.000
  26068.400   0.000000E+00     0.000   0.000   0.000   0.000
  26073.300   0.000000E+00     0.000   0.000   0.000   0.000
  26078.200   0.000000E+00     0.000   0.000   0.000   0.000
  26083.100   0.000000E+00     0.000   0.000   0.000   0.000
  26088.000   0.000000E+00     0.000   0.000   0.000   0.000
  26092.900   0.000000E+00     0.000   0.000   0.000   0.000
  26097.800   0.000000E+00     0.000   0.000   0.000   0.000
  26102.700   0.000000E+00     0.000   0.000   0.000   0.000
  26107.600   0.000000E+00     0.000   0.000   0.000   0.000
  26112.500   0.000000E+00     0.000   0.000   0.000   0.000
  26117.400   0.000000E+00     0.000   0.000   0.000   0.000
  26122.300   0.000000E+00     0.000   0.000   0.000   0.000
  26127.200   0.000000E+00     0.000   0.000   0.000   0.000
  26132.100   0.000000E+00     0.000   0.000   0.000   0.000
  26137.000   0.000000E+00     0.000   0.000   0.000   0.000
  26141.900   0.000000E+00     0.000   0.000   0.000   0.000
  26146.800   0.000000E+00     0.000   0.000   0.000   0.000
  26151.700   0.000000E+00     0.000   0.000   0.000   0.000
  26156.600   0.000000E+00     0.000   0.000   0.000   0.000
  26161.500   0.000000E+00     0.000   0.000   0.000   0.000
  26166.400   0.000000E+00     0.000   0.000   0.000   0.000
  26171.300   0.000000E+00     0.000   0.000   0.000   0.000
  26176.200   0.000000E+00     0.000   0.000   0.000   0.000
  26181.100   0.000000E+00     0.000   0.000   0.000   0.000
  26186.000   0.000000E+00     0.000   0.000   0.000   0.000
  26190.900   0.000000E+00     0.000   0.000   0.000   0.000
  26195.800   0.000000E+00     0.000   0.000   0.000   0.000
  26200.700   0.000000E+00     0.000   0.000   0.000   0.000
  26205.600   0.000000E+00     0.000   0.000   0.000   0.000
  26210.500   0.000000E+00     0.000   0.000   0.000   0.000
  26215.400   0.000000E+00     0.000   0.000   0.000   0.000
  26220.300   0.000000E+00     0.000   0.000   0.000   0.000
  26225.200   0.000000E+00     0.000   0.000   0.000   0.000
  26230.100   0.000000E+00     0.000   0.000   0.000   0.000
  26235.000   0.000000E+00     0.000   0.000   0.000   0.000
  26239.900   0.000000E+00     0.000   0.000   0.000   0.000
  26244.800   0.000000E+00     0.000   0.000   0.000   0.000
  26249.700   0.000000E+00     0.000   0.000   0.000   0.000
  26254.600   0.000000E+00     0.000   0.000   0.000   0.000
  26259.500   0.000000E+00     0.000   0.000   0.000   0.000
  26264.400   0.000000E+00     0.000   0.000   0.000   0.000
  26269.300   0.000000E+00     0.000   0.000   0.000   0.000
  26274.200   0.000000E+00     0.000   0.000   0.000   0.000
  26279.100   0.000000E+00     0.000   0.000   0.000   0.000
  26284.000   0.000000E+00     0.000   0.000   0.000   0.000
  26288.900   0.000000E+00     0.000   0.000   0.000   0.000
  26293.800   0.000000E+00     0.000   0.000   0.000   0.000
  26298.700   0.000000E+00     0.000   0.000   0.000   0.000
  26303.600   0.000000E+00     0.000   0.000   0.000   0.000
  26308.500   0.000000E+00     0.000   0.000   0.000   0.000
  26313.400   0.000000E+00     0.000   0.000   0.000   0.000
  26318.300   0.000000E+00     0.000   0.000   0.000   0.000
  26323.200   0.000000E+00     0.000   0.000   0.000   0.000
  26328.100   0.000000E+00     0.000   0.000   0.000   0.000
  26333.000   0.000000E+00     0.000   0.000   0.000   0.000
  26337.900   0.000000E+00     0.000   0.000   0.000   0.000
  26342.800   0.000000E+00     0.000   0.000   0.000   0.000
  26347.700   0.000000E+00     0.000   0.000   0.000   0.000
  26352.600   0.000000E+00     0.000   0.000   0.000   0.000
  26357.500   0.000000E+00     0.000   0.000   0.000   0.000
  26362.400   0.000000E+00     0.000   0.000   0.000   0.000
  26367.300   0.000000E+00     0.000   0.000   0.000   0.000
  26372.200   0.000000E+00     0.000   0.000   0.000   0.000
  26377.100   0.000000E+00     0.000   0.000   0.000   0.000
  26382.000   0.000000E+00     0.000   0.000   0.000   0.000
  26386.900   0.000000E+00     0.000   0.000   0.000   0.000
  26391.800   0.000000E+00     0.000   0.000   0.000   0.000
  26396.700   0.000000E+00     0.000   0.000   0.000   0.000
  26401.600   0.000000E+00     0.000   0.000   0.000   0.000
  26406.500   0.000000E+00     0.000   0.000   0.000   0.000
  26411.400   0.000000E+00     0.000   0.000   0.000   0.000
  26416.300   0.000000E+00     0.000   0.000   0.000   0.000
  26421.200   0.000000E+00     0.000   0.000   0.000   0.000
  26426.100   0.000000E+00     0.000   0.000   0.000   0.000
  26431.000   0.000000E+00     0.000   0.000   0.000   0.000
  26435.900   0.000000E+00     0.000   0.000   0.000   0.000
  26440.800   0.000000E+00     0.000   0.000   0.000   0.000
  26445.700   0.000000E+00     0.000   0.000   0.000   0.000
  26450.600   0.000000E+00     0.000   0.000   0.000   0.000
  26455.500   0.000000E+00     0.000   0.000   0.000   0.000
  26460.400   0.000000E+00     0.000   0.000   0.000   0.000
  26465.300   0.000000E+00     0.000   0.000   0.000   0.000
  26470.200   0.000000E+00     0.000   0.000   0.000   0.000
  26475.100   0.000000E+00     0.000   0.000   0.000   0.000
  26480.000   0.000000E+00     0.000   0.000   0.000   0.000
  26484.900   0.000000E+00     0.000   0.000   0.000   0.000
  26489.800   0.000000E+00     0.000   0.000   0.000   0.000
  26494.700   0.000000E+00     0.000   0.000   0.000   0.000
  26499.600   0.000000E+00     0.000   0.000   0.000   0.000
  26504.500   0.000000E+00     0.000   0.000   0.000   0.000
  26509.400   0.000000E+00     0.000   0.000   0.000   0.000
  26514.300   0.000000E+00     0.000   0.000   0.000   0.000
  26519.200   0.000000E+00     0.000   0.000   0.000   0.000
  26524.100   0.000000E+00     0.000   0.000   0.000   0.000
  26529.000   0.000000E+00     0.000   0.000   0.000   0.000
  26533.900   0.000000E+00     0.000   0.000   0.000   0.000
  26538.800   0.000000E+00     0.000   0.000   0.000   0.000
  26543.700   0.000000E+00     0.000   0.000   0.000   0.000
  26548.600   0.000000E+00     0.000   0.000   0.000   0.000
  26553.500   0.000000E+00     0.000   0.000   0.000   0.000
  26558.400   0.000000E+00     0.000   0.000   0.000   0.000
  26563.300   0.000000E+00     0.000   0.000   0.000   0.000
  26568.200   0.000000E+00     0.000   0.000   0.000   0.000
  26573.100   0.000000E+00     0.000   0.000   0.000   0.000
  26578.000   0.000000E+00     0.000   0.000   0.000   0.000
  26582.900   0.000000E+00     0.000   0.000   0.000   0.000
  26587.800   0.000000E+00     0.000   0.000   0.000   0.000
  26592.700   0.000000E+00     0.000   0.000   0.000   0.000
  26597.600   0.000000E+00     0.000   0.000   0.000   0.000
  26602.500   0.000000E+00     0.000   0.000   0.000   0.000
  26607.400   0.000000E+00     0.000   0.000   0.000   0.000
  26612.300   0.000000E+00     0.000   0.000   0.000   0.000
  26617.200   0.000000E+00     0.000   0.000   0.000   0.000
  26622.100   0.000000E+00     0.000   0.000   0.000   0.000
  26627.000   0.000000E+00     0.000   0.000   0.000   0.000
  26631.900   0.000000E+00     0.000   0.000   0.000   0.000
  26636.800   0.000000E+00     0.000   0.000   0.000   0.000
  26641.700   0.000000E+00     0.000   0.000   0.000   0.000
  26646.600   0.000000E+00     0.000   0.000   0.000   0.000
  26651.500   0.000000E+00     0.000   0.000   0.000   0.000
  26656.400   0.000000E+00     0.000   0.000   0.000   0.000
  26661.300   0.000000E+00     0.000   0.000   0.000   0.000
  26666.200   0.000000E+00     0.000   0.000   0.000   0.000
  26671.100   0.000000E+00     0.000   0.000   0.000   0.000
  26676.000   0.000000E+00     0.000   0.000   0.000   0.000
  26680.900   0.000000E+00     0.000   0.000   0.000   0.000
  26685.800   0.000000E+00     0.000   0.000   0.000   0.000
  26690.700   0.000000E+00     0.000   0.000   0.000   0.000
  26695.600   0.000000E+00     0.000   0.000   0.000   0.000
  26700.500   0.000000E+00     0.000   0.000   0.000   0.000
  26705.400   0.000000E+00     0.000   0.000   0.000   0.000
  26710.300   0.000000E+00     0.000   0.000   0.000   0.000
  26715.200   0.000000E+00     0.000   0.000   0.000   0.000
  26720.100   0.000000E+00     0.000   0.000   0.000   0.000
  26725.000   0.000000E+00     0.000   0.000   0.000   0.000
  26729.900   0.000000E+00     0.000   0.000   0.000   0.000
  26734.800   0.000000E+00     0.000   0.000   0.000   0.000
  26739.700   0.000000E+00     0.000   0.000   0.000   0.000
  26744.600   0.000000E+00     0.000   0.000   0.000   0.000
  26749.500   0.000000E+00     0.000   0.000   0.000   0.000
  26754.400   0.000000E+00     0.000   0.000   0.000   0.000
  26759.300   0.000000E+00     0.000   0.000   0.000   0.000
  26764.200   0.000000E+00     0.000   0.000   0.000   0.000
  26769.100   0.000000E+00     0.000   0.000   0.000   0.000
  26774.000   0.000000E+00     0.000   0.000   0.000   0.000
  26778.900   0.000000E+00     0.000   0.000   0.000   0.000
  26783.800   0.000000E+00     0.000   0.000   0.000   0.000
  26788.700   0.000000E+00     0.000   0.000   0.000   0.000
  26793.600   0.000000E+00     0.000   0.000   0.000   0.000
  26798.500   0.000000E+00     0.000   0.000   0.000   0.000
  26803.400   0.000000E+00     0.000   0.000   0.000   0.000
  26808.300   0.000000E+00     0.000   0.000   0.000   0.000
  26813.200   0.000000E+00     0.000   0.000   0.000   0.000
  26818.100   0.000000E+00     0.000   0.000   0.000   0.000
  26823.000   0.000000E+00     0.000   0.000   0.000   0.000
  26827.900   0.000000E+00     0.000   0.000   0.000   0.000
  26832.800   0.000000E+00     0.000   0.000   0.000   0.000
  26837.700   0.000000E+00     0.000   0.000   0.000   0.000
  26842.600   0.000000E+00     0.000   0.000   0.000   0.000
  26847.500   0.000000E+00     0.000   0.000   0.000   0.000
  26852.400   0.000000E+00     0.000   0.000   0.000   0.000
  26857.300   0.000000E+00     0.000   0.000   0.000   0.000
  26862.200   0.000000E+00     0.000   0.000   0.000   0.000
  26867.100   0.000000E+00     0.000   0.000   0.000   0.000
  26872.000   0.000000E+00     0.000   0.000   0.000   0.000
  26876.900   0.000000E+00     0.000   0.000   0.000   0.000
  26881.800   0.000000E+00     0.000   0.000   0.000   0.000
  26886.700   0.000000E+00     0.000   0.000   0.000   0.000
  26891.600   0.000000E+00     0.000   0.000   0.000   0.000
  26896.500   0.000000E+00     0.000   0.000   0.000   0.000
  26901.400   0.000000E+00     0.000   0.000   0.000   0.000
  26906.300   0.000000E+00     0.000   0.000   0.000   0.000
  26911.200   0.000000E+00     0.000   0.000   0.000   0.000
  26916.100   0.000000E+00     0.000   0.000   0.000   0.000
  26921.000   0.000000E+00     0.000   0.000   0.000   0.000
  26925.900   0.000000E+00     0.000   0.000   0.000   0.000
  26930.800   0.000000E+00     0.000   0.000   0.000   0.000
  26935.700   0.000000E+00     0.000   0.000   0.000   0.000
  26940.600   0.000000E+00     0.000   0.000   0.000   0.000
  26945.500   0.000000E+00     0.000   0.000   0.000   0.000
  26950.400   0.000000E+00     0.000   0.000   0.000   0.000
  26955.300   0.000000E+00     0.000   0.000   0.000   0.000
  26960.200   0.000000E+00     0.000   0.000   0.000   0.000
  26965.100   0.000000E+00     0.000   0.000   0.000   0.000
  26970.000   0.000000E+00     0.000   0.000   0.000   0.000
  26974.900   0.000000E+00     0.000   0.000   0.000   0.000
  26979.800   0.000000E+00     0.000   0.000   0.000   0.000
  26984.700   0.000000E+00     0.000   0.000   0.000   0.000
  26989.600   0.000000E+00     0.000   0.000   0.000   0.000
  26994.500   0.000000E+00     0.000   0.000   0.000   0.000
  26999.400   0.000000E+00     0.000   0.000   0.000   0.000
  27004.300   0.000000E+00     0.000   0.000   0.000   0.000
  27009.200   0.000000E+00     0.000   0.000   0.000   0.000
  27014.100   0.000000E+00     0.000   0.000   0.000   0.000
  27019.000   0.000000E+00     0.000   0.000   0.000   0.000
  27023.900   0.000000E+00     0.000   0.000   0.000   0.000
  27028.800   0.000000E+00     0.000   0.000   0.000   0.000
  27033.700   0.000000E+00     0.000   0.000   0.000   0.000
  27038.600   0.000000E+00     0.000   0.000   0.000   0.000
  27043.500   0.000000E+00     0.000   0.000   0.000   0.000
  27048.400   0.000000E+00     0.000   0.000   0.000   0.000
  27053.300   0.000000E+00     0.000   0.000   0.000   0.000
  27058.200   0.000000E+00     0.000   0.000   0.000   0.000
  27063.100   5.002547E-25     0.997   0.000   0.000   0.003
  27068.000   1.410767E-24     0.997   0.000   0.000   0.003
  27072.900   2.955281E+01     0.997   0.000   0.000   0.003
  27077.800   7.126763E+01     0.997   0.000   0.000   0.003
  27082.700   4.155114E+02     0.996   0.000   0.000   0.004
  27087.600   8.352176E+02     0.996   0.000   0.000   0.004
  27092.500   2.410253E+03     0.994   0.000   0.000   0.006
  27097.400   4.490540E+03     0.993   0.000   0.000   0.007
  27102.300   8.847859E+03     0.992   0.000   0.000   0.008
  27107.200   1.514744E+04     0.991   0.000   0.000   0.009
  27112.100   2.524810E+04     0.990   0.000   0.000   0.010
  27117.000   3.998933E+04     0.989   0.000   0.000   0.011
  27121.900   5.948064E+04     0.989   0.000   0.000   0.011
  27126.800   8.938497E+04     0.989   0.000   0.000   0.011
  27131.700   1.249067E+05     0.989   0.000   0.000   0.011
  27136.600   1.814865E+05     0.988   0.000   0.000   0.012
  27141.500   2.431871E+05     0.988   0.000   0.000   0.012
  27146.400   3.440142E+05     0.988   0.000   0.000   0.012
  27151.300   4.535731E+05     0.988   0.000   0.000   0.012
  27156.200   6.191389E+05     0.988   0.000   0.000   0.012
  27161.100   8.099826E+05     0.988   0.000   0.000   0.012
  27166.000   1.071159E+06     0.988   0.000   0.000   0.012
  27170.900   1.391617E+06     0.988   0.000   0.000   0.012
  27175.800   1.795046E+06     0.988   0.000   0.000   0.012
  27180.700   2.315050E+06     0.988   0.000   0.000   0.012
  27185.600   2.923544E+06     0.988   0.000   0.000   0.012
  27190.500   3.739962E+06     0.989   0.000   0.000   0.011
  27195.400   4.637388E+06     0.989   0.000   0.000   0.011
  27200.300   5.885396E+06     0.989   0.000   0.000   0.011
  27205.200   7.196559E+06     0.989   0.000   0.000   0.011
  27210.100   9.052976E+06     0.989   0.000   0.000   0.011
  27215.000   1.103679E+07     0.989   0.000   0.000   0.011
  27219.900   1.364982E+07     0.989   0.000   0.000   0.011
  27224.800   1.658075E+07     0.989   0.000   0.000   0.011
  27229.700   2.019647E+07     0.990   0.000   0.000   0.010
  27234.600   2.443355E+07     0.990   0.000   0.000   0.010
  27239.500   2.938517E+07     0.990   0.000   0.000   0.010
  27244.400   3.541440E+07     0.990   0.000   0.000   0.010
  27249.300   4.212509E+07     0.990   0.000   0.000   0.010
  27254.200   5.057917E+07     0.990   0.000   0.000   0.010
  27259.100   5.958537E+07     0.991   0.000   0.000   0.009
  27264.000   7.127708E+07     0.991   0.000   0.000   0.009
  27268.900   8.344101E+07     0.991   0.000   0.000   0.009
  27273.800   9.921976E+07     0.991   0.000   0.000   0.009
  27278.700   1.159465E+08     0.991   0.000   0.000   0.009
  27283.600   1.365846E+08     0.992   0.000   0.000   0.008
  27288.500   1.593184E+08     0.992   0.000   0.000   0.008
  27293.400   1.861297E+08     0.992   0.000   0.000   0.008
  27298.300   2.167031E+08     0.992   0.000   0.000   0.008
  27303.200   2.512992E+08     0.992   0.000   0.000   0.008
  27308.100   2.920140E+08     0.993   0.000   0.000   0.007
  27313.000   3.363775E+08     0.993   0.000   0.000   0.007
  27317.900   3.901328E+08     0.993   0.000   0.000   0.007
  27322.800   4.467090E+08     0.993   0.000   0.000   0.007
  27327.700   5.171509E+08     0.994   0.000   0.000   0.006
  27332.600   5.899203E+08     0.994   0.000   0.000   0.006
  27337.500   6.806261E+08     0.994   0.000   0.000   0.006
  27342.400   7.758721E+08     0.994   0.000   0.000   0.006
  27347.300   8.902882E+08     0.994   0.000   0.000   0.006
  27352.200   1.014352E+09     0.995   0.000   0.000   0.005
  27357.100   1.157866E+09     0.995   0.000   0.000   0.005
  27362.000   1.318286E+09     0.995   0.000   0.000   0.005
  27366.900   1.497692E+09     0.995   0.000   0.000   0.005
  27371.800   1.704001E+09     0.995   0.000   0.000   0.005
  27376.700   1.927517E+09     0.995   0.000   0.000   0.005
  27381.600   2.191668E+09     0.996   0.000   0.000   0.004
  27386.500   2.469498E+09     0.996   0.000   0.000   0.004
